Name_company,Corporate Name,site_url,Authority_Name,Authority_link,date,id,Warning ID,NCA,Date Published At NCA,Date Published At IOSCO,Last Updated,NCA URL,Commercial Name,URL,Other URL,Category,Additional Information
Facebook page “อาณาจักรการเทรดกราฟ มือใหม่และมืออาชีพ”,,https://www.facebook.com/profile.php?id=61578563104391,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2746/2568,2025-07-24,39622,39622.0,,2025-07-23,2025-07-24,2025-07-24,https://web-invpublic.sec.or.th/e/2746/2568,Facebook page “อาณาจักรการเทรดกราฟ มือใหม่และมืออาชีพ”,https://www.facebook.com/profile.php?id=61578563104391,https://www.facebook.com/ads/library/?id=761099586496305,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “ธุรกิจหลักทรัพย์ คาเฟ่อเมซอน.”,,https://www.facebook.com/profile.php?id=61558642948343,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2744/2568,2025-07-23,39621,39621.0,,2025-07-23,2025-07-23,2025-07-23,https://web-invpublic.sec.or.th/e/2744/2568,Facebook page “ธุรกิจหลักทรัพย์ คาเฟ่อเมซอน.”,https://www.facebook.com/profile.php?id=61558642948343,https://www.facebook.com/61558642948343/videos/3991340934415917,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “OKJ Salad Billion”,,https://www.facebook.com/profile.php?id=61578244208754,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2739/2568,2025-07-23,39620,39620.0,,2025-07-23,2025-07-23,2025-07-23,https://web-invpublic.sec.or.th/e/2739/2568,Facebook page “OKJ Salad Billion”,https://www.facebook.com/profile.php?id=61578244208754,https://www.facebook.com/ads/library/?id=30496080143341100,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “Organic Farm Ohkajhu”,,https://www.facebook.com/profile.php?id=100090291617741,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2738/2568,2025-07-24,39619,39619.0,,2025-07-23,2025-07-24,2025-07-24,https://web-invpublic.sec.or.th/e/2738/2568,Facebook page “Organic Farm Ohkajhu”,https://www.facebook.com/profile.php?id=100090291617741,https://www.facebook.com/ads/library/?id=3328857243946039,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “ออร์แกนิกดีต่อสุขภาพ”,,https://www.facebook.com/profile.php?id=61551450880524,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2737/2568,2025-07-24,39618,39618.0,,2025-07-23,2025-07-24,2025-07-24,https://web-invpublic.sec.or.th/e/2737/2568,Facebook page “ออร์แกนิกดีต่อสุขภาพ”,https://www.facebook.com/profile.php?id=61551450880524,https://www.facebook.com/61551450880524/videos/612080385244219,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “ยีราฟพารวย V.2”,,https://www.facebook.com/profile.php?id=61578247812136,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2736/2568,2025-07-24,39617,39617.0,,2025-07-23,2025-07-24,2025-07-24,https://web-invpublic.sec.or.th/e/2736/2568,Facebook page “ยีราฟพารวย V.2”,https://www.facebook.com/profile.php?id=61578247812136,https://www.facebook.com/61578247812136/posts/122107275338941593/?mibextid=wwXIfr&rdid=jWzNxuAxpXIkGKTp#,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
AlfaFXPro AG / alfafxpro.com,,https://alfafxpro.com/,Switzerland - Swiss Financial Market Supervisory Authority,https://www.finma.ch/en/finma-public/warnungen/warning-list/alfafxpro-ag-alfafxpro-com/,2025-07-24,39616,39616.0,,2025-07-22,2025-07-24,2025-07-24,https://www.finma.ch/en/finma-public/warnungen/warning-list/alfafxpro-ag-alfafxpro-com/,AlfaFXPro AG / alfafxpro.com,https://alfafxpro.com/,,Other,
dbm.ag,,www.dbm.ag,Switzerland - Swiss Financial Market Supervisory Authority,https://www.finma.ch/en/finma-public/warnungen/warning-list/dbm-ag/,2025-07-24,39615,39615.0,,2025-07-22,2025-07-24,2025-07-24,https://www.finma.ch/en/finma-public/warnungen/warning-list/dbm-ag/,dbm.ag,www.dbm.ag,,Other,
Tech2Sky Ltd,,,New Zealand - Financial Markets Authority,https://www.fma.govt.nz/library/warnings-and-alerts/tech2sky-ltd/,2025-07-24,39614,39614.0,,2025-07-22,2025-07-24,2025-07-24,https://www.fma.govt.nz/library/warnings-and-alerts/tech2sky-ltd/,Tech2Sky Ltd,,,Unregistered/Unlicensed entity offering financial products or services,We recommend extreme caution when dealing with Tech2Sky Ltd or its website Tech2Sky.com. Tech2Sky is operating a fake online investment platform.We have received a report from one investor who has been unable to withdraw their investment.Tech2Sky falsely claims to be registered in New Zealand. It is not registered on the New Zealand Companies Register or the Financial Service Providers Register (FSPR). It is not authorised to provide financial products or services in New Zealand.
LuxNordic,,https://lux-nordic.com/,The Netherlands - The Dutch Authority for the Financial Markets,https://www.afm.nl/nl-nl/consumenten/waarschuwingen/bekijk-de-waarschuwingen/boilerroom/luxnordic,2025-07-22,39613,39613.0,,2025-07-22,2025-07-22,2025-07-22,https://www.afm.nl/nl-nl/consumenten/waarschuwingen/bekijk-de-waarschuwingen/boilerroom/luxnordic,LuxNordic,https://lux-nordic.com/,,Fraud and Other Types of Misconduct,"The Netherlands Authority for the Financial Markets (AFM) warns consumers not to respond to offers from LuxNordic. This company is a suspected boiler room, a form of online investment fraud.  LuxNordic has approached persons without being asked, to offer them investment proposals. A boiler room is a collective term for fraudulent individuals and organizations using clever salespeople to call potential investors to pressure them into buying shares that promise high returns (cold calling). In reality the shares are either worthless or non-existent. The AFM has established that  LuxNordic does not have an AFM license or a European Passport."
Dudez,,https://www.dudezfirm.com/,The Netherlands - The Dutch Authority for the Financial Markets,https://www.afm.nl/nl-nl/consumenten/waarschuwingen/bekijk-de-waarschuwingen/boilerroom/dudez,2025-07-22,39612,39612.0,,2025-07-22,2025-07-22,2025-07-22,https://www.afm.nl/nl-nl/consumenten/waarschuwingen/bekijk-de-waarschuwingen/boilerroom/dudez,Dudez,https://www.dudezfirm.com/,,Fraud and Other Types of Misconduct,"The Netherlands Authority for the Financial Markets (AFM) warns consumers not to respond to offers from Dudez. This company is a suspected boiler room, a form of online investment fraud.  Dudez has approached persons without being asked, to offer them investment proposals. A boiler room is a collective term for fraudulent individuals and organizations using clever salespeople to call potential investors to pressure them into buying shares that promise high returns (cold calling). In reality the shares are either worthless or non-existent. The AFM has established that  Dudez does not have an AFM license or a European Passport."
TitansBenefit,,https://www.titansbenefit.com,The Netherlands - The Dutch Authority for the Financial Markets,https://www.afm.nl/nl-nl/consumenten/waarschuwingen/bekijk-de-waarschuwingen/boilerroom/titansbenefit,2025-07-22,39611,39611.0,,2025-07-22,2025-07-22,2025-07-22,https://www.afm.nl/nl-nl/consumenten/waarschuwingen/bekijk-de-waarschuwingen/boilerroom/titansbenefit,TitansBenefit,https://www.titansbenefit.com,,Fraud and Other Types of Misconduct,"The Netherlands Authority for the Financial Markets (AFM) warns consumers not to respond to offers from  TitansBenefit. This company is a suspected boiler room, a form of online investment fraud.  TitansBenefit has approached persons without being asked, to offer them investment proposals. A boiler room is a collective term for fraudulent individuals and organizations using clever salespeople to call potential investors to pressure them into buying shares that promise high returns (cold calling). In reality the shares are either worthless or non-existent. The AFM has established that  TitansBenefit does not have an AFM license or a European Passport."
Tradevistox,,https://tradevistox.com/,The Netherlands - The Dutch Authority for the Financial Markets,https://www.afm.nl/nl-nl/consumenten/waarschuwingen/bekijk-de-waarschuwingen/boilerroom/tradevistox,2025-07-22,39610,39610.0,,2025-07-22,2025-07-22,2025-07-22,https://www.afm.nl/nl-nl/consumenten/waarschuwingen/bekijk-de-waarschuwingen/boilerroom/tradevistox,Tradevistox,https://tradevistox.com/,,Fraud and Other Types of Misconduct,"The Netherlands Authority for the Financial Markets (AFM) warns consumers not to respond to offers from Tradevistox. This company is a suspected boiler room, a form of online investment fraud. Tradevistox has approached persons without being asked, to offer them investment proposals. A boiler room is a collective term for fraudulent individuals and organizations using clever salespeople to call potential investors to pressure them into buying shares that promise high returns (cold calling). In reality the shares are either worthless or non-existent. The AFM has established that Tradevistox does not have an AFM license or a European Passport."
GIC Crypto Investment,,https://www.gicscryptos.com/,The Netherlands - The Dutch Authority for the Financial Markets,https://www.afm.nl/nl-nl/consumenten/waarschuwingen/bekijk-de-waarschuwingen/boilerroom/gic-crypto-investment,2025-07-22,39609,39609.0,,2025-07-22,2025-07-22,2025-07-22,https://www.afm.nl/nl-nl/consumenten/waarschuwingen/bekijk-de-waarschuwingen/boilerroom/gic-crypto-investment,GIC Crypto Investment,https://www.gicscryptos.com/,,Fraud and Other Types of Misconduct,"The Netherlands Authority for the Financial Markets (AFM) warns consumers not to respond to offers from GIC Crypto Investment. This company is a suspected boiler room, a form of online investment fraud. GIC Crypto Investment has approached persons without being asked, to offer them investment proposals. A boiler room is a collective term for fraudulent individuals and organizations using clever salespeople to call potential investors to pressure them into buying shares that promise high returns (cold calling). In reality the shares are either worthless or non-existent. The AFM has established that GIC Crypto Investment does not have an AFM license or a European Passport."
Superswiss,,https://superswiss.co/,The Netherlands - The Dutch Authority for the Financial Markets,https://www.afm.nl/nl-nl/consumenten/waarschuwingen/bekijk-de-waarschuwingen/boilerroom/superswiss,2025-07-22,39608,39608.0,,2025-07-22,2025-07-22,2025-07-22,https://www.afm.nl/nl-nl/consumenten/waarschuwingen/bekijk-de-waarschuwingen/boilerroom/superswiss,Superswiss,https://superswiss.co/,,Fraud and Other Types of Misconduct,"The Netherlands Authority for the Financial Markets (AFM) warns consumers not to respond to offers from Superswiss. This company is a suspected boiler room, a form of online investment fraud. Superswiss has approached persons without being asked, to offer them investment proposals. A boiler room is a collective term for fraudulent individuals and organizations using clever salespeople to call potential investors to pressure them into buying shares that promise high returns (cold calling). In reality the shares are either worthless or non-existent. The AFM has established that Superswiss does not have an AFM license or a European Passport."
Line “OHKAJHU”,,ID: okj_34,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2735/2568,2025-07-22,39607,39607.0,,2025-07-22,2025-07-22,2025-07-22,https://web-invpublic.sec.or.th/e/2735/2568,Line “OHKAJHU”,ID: okj_34,,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Line “CLASS B INNOTRADE” and “AMUNDI”,,https://www.recbzbms.net/,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2734/2568,2025-07-22,39606,39606.0,,2025-07-22,2025-07-22,2025-07-22,https://web-invpublic.sec.or.th/e/2734/2568,Line “CLASS B INNOTRADE” and “AMUNDI”,https://www.recbzbms.net/,,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “Amazon ผักสลัด สู่ตลาดหลักทรัพย์”,,https://www.facebook.com/profile.php?id=61558836982605,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2733/2568,2025-07-22,39605,39605.0,,2025-07-22,2025-07-22,2025-07-22,https://web-invpublic.sec.or.th/e/2733/2568,Facebook page “Amazon ผักสลัด สู่ตลาดหลักทรัพย์”,https://www.facebook.com/profile.php?id=61558836982605,https://www.facebook.com/61558836982605/videos/1654438351909313,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “คาเฟ่เอเมซอน Amazon Trading Funding”,,https://www.facebook.com/profile.php?id=100091580632654,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2732/2568,2025-07-22,39604,39604.0,,2025-07-22,2025-07-22,2025-07-22,https://web-invpublic.sec.or.th/e/2732/2568,Facebook page “คาเฟ่เอเมซอน Amazon Trading Funding”,https://www.facebook.com/profile.php?id=100091580632654,https://www.facebook.com/100091580632654/videos/747518834874063,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
